Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired,BackendSkill,ProjectCompletionExperience,InternationalExperience
43,570,11,13,1,75,0,0,0,0,0,37.5,1.1818181818181819,6270
22,743,1,3,1,83,0,0,0,0,0,41.5,3.0,743
45,802,2,4,1,70,0,0,0,0,0,35.0,2.0,1604
45,743,2,5,0,71,0,0,0,0,0,35.5,2.5,1486
30,785,3,5,1,77,1,0,0,0,0,38.8,1.6666666666666667,2355
23,630,5,3,1,80,0,1,0,0,0,40.2,0.6,3150
42,631,3,4,1,70,0,0,1,0,0,35.0,1.3333333333333333,1893
45,794,3,4,1,84,0,1,0,1,0,42.2,1.3333333333333333,2382
42,700,11,10,1,85,0,0,0,1,1,42.5,0.9090909090909091,7700
42,640,2,3,1,68,0,0,0,0,0,34.0,1.5,1280
35,645,11,15,1,78,0,0,0,0,0,39.0,1.3636363636363635,7095
44,680,11,13,1,84,1,0,0,0,0,42.3,1.1818181818181819,7480
44,909,13,12,1,72,0,0,1,0,1,36.0,0.9230769230769231,11817
22,596,2,3,1,63,0,0,0,0,0,31.5,1.5,1192
39,698,12,14,1,74,0,0,0,0,0,37.0,1.1666666666666667,8376
31,620,4,4,0,87,0,0,0,1,0,43.5,1.0,2480
45,842,13,12,1,66,0,0,0,0,0,33.0,0.9230769230769231,10946
30,712,14,11,0,66,0,0,0,0,0,33.0,0.7857142857142857,9968
27,630,9,7,0,54,1,0,0,0,0,27.3,0.7777777777777778,5670
35,724,13,15,0,60,0,0,0,0,0,30.0,1.1538461538461537,9412
41,866,13,13,1,77,0,0,0,0,0,38.5,1.0,11258
41,622,2,6,1,63,0,0,0,0,0,31.5,3.0,1244
35,933,2,4,1,59,0,0,1,0,0,29.5,2.0,1866
34,597,2,6,1,74,1,1,0,0,0,37.5,3.0,1194
24,759,4,6,0,77,0,0,0,0,0,38.5,1.5,3036
26,759,8,8,1,94,1,0,0,1,0,47.3,1.0,6072
22,846,3,4,1,91,0,0,0,1,0,45.5,1.3333333333333333,2538
40,627,2,3,1,87,0,0,1,1,0,43.5,1.5,1254
44,564,14,11,1,79,1,1,0,0,0,40.0,0.7857142857142857,7896
29,652,2,2,1,76,0,1,0,0,0,38.2,1.0,1304
22,847,2,4,0,55,1,0,0,0,0,27.8,2.0,1694
28,729,9,11,1,85,1,0,0,0,0,42.8,1.2222222222222223,6561
39,760,2,5,0,85,0,1,0,0,0,42.7,2.5,1520
24,560,5,6,1,78,0,0,0,0,0,39.0,1.2,2800
22,751,2,3,1,88,0,1,0,1,0,44.2,1.5,1502
35,589,4,5,1,100,0,0,0,1,0,50.0,1.25,2356
31,648,2,2,1,92,0,0,0,0,0,46.0,1.0,1296
22,602,1,5,1,83,0,1,0,0,0,41.7,5.0,602
42,581,12,13,1,80,1,0,0,0,0,40.3,1.0833333333333333,6972
42,786,14,13,0,73,0,0,0,0,0,36.5,0.9285714285714286,11004
40,880,14,13,1,50,0,0,0,0,0,25.0,0.9285714285714286,12320
41,621,4,6,1,68,0,0,0,0,0,34.0,1.5,2484
22,783,3,4,1,75,0,0,0,0,0,37.5,1.3333333333333333,2349
25,743,8,9,1,64,0,0,1,0,0,32.0,1.125,5944
22,657,1,3,0,68,0,0,0,0,0,34.0,3.0,657
26,615,1,5,1,67,0,1,0,0,0,33.7,5.0,615
22,786,5,4,1,70,0,0,1,0,0,35.0,0.8,3930
34,575,4,6,1,63,0,0,0,0,0,31.5,1.5,2300
42,677,12,14,0,73,0,0,0,0,0,36.5,1.1666666666666667,8124
40,631,11,14,1,66,1,1,1,0,1,33.5,1.2727272727272727,6941
27,509,3,2,1,64,0,0,0,0,0,32.0,0.6666666666666666,1527
34,885,2,4,1,60,0,1,0,0,0,30.2,2.0,1770
41,674,13,10,1,86,0,0,0,0,0,43.0,0.7692307692307693,8762
38,785,4,3,0,51,0,0,1,0,0,25.5,0.75,3140
38,691,12,10,0,78,0,0,0,0,0,39.0,0.8333333333333334,8292
38,754,2,3,1,75,0,0,0,0,0,37.5,1.5,1508
27,662,7,11,1,80,0,0,0,0,0,40.0,1.5714285714285714,4634
25,679,8,8,0,70,0,1,0,0,0,35.2,1.0,5432
27,608,8,12,1,70,0,0,0,0,0,35.0,1.5,4864
25,766,7,8,1,76,1,0,0,0,0,38.3,1.1428571428571428,5362
25,764,9,10,1,93,0,0,0,0,0,46.5,1.1111111111111112,6876
26,570,1,6,1,67,1,0,0,0,0,33.8,6.0,570
38,813,11,12,0,76,0,0,0,0,0,38.0,1.0909090909090908,8943
25,860,2,3,1,86,0,0,0,1,0,43.0,1.5,1720
45,677,13,15,1,77,0,0,0,0,0,38.5,1.1538461538461537,8801
34,766,2,4,1,69,0,1,0,0,0,34.7,2.0,1532
28,864,2,5,1,87,0,0,1,1,0,43.5,2.5,1728
23,780,3,4,1,72,0,0,0,0,0,36.0,1.3333333333333333,2340
23,586,1,3,1,68,0,1,0,0,0,34.2,3.0,586
41,556,2,4,1,82,0,0,0,1,0,41.0,2.0,1112
38,606,4,4,1,77,0,0,0,0,0,38.5,1.0,2424
33,652,2,3,1,83,0,0,0,0,0,41.5,1.5,1304
36,904,3,2,0,89,0,0,0,0,0,44.5,0.6666666666666666,2712
27,561,8,12,1,66,0,0,0,0,0,33.0,1.5,4488
30,755,11,15,1,64,0,0,0,0,0,32.0,1.3636363636363635,8305
38,759,4,2,1,91,0,0,0,1,0,45.5,0.5,3036
32,782,13,12,1,92,0,0,1,1,1,46.0,0.9230769230769231,10166
23,818,2,5,0,79,0,1,1,0,0,39.7,2.5,1636
39,630,4,6,1,77,0,0,0,0,0,38.5,1.5,2520
34,814,11,14,1,74,0,1,0,0,1,37.2,1.2727272727272727,8954
28,620,6,12,1,80,0,0,1,0,0,40.0,2.0,3720
23,745,2,3,1,73,0,0,0,0,0,36.5,1.5,1490
27,750,3,6,1,71,1,0,0,0,0,35.8,2.0,2250
22,635,3,5,0,79,0,0,0,0,0,39.5,1.6666666666666667,1905
26,620,3,2,1,88,0,0,1,0,0,44.0,0.6666666666666666,1860
37,737,3,3,1,87,0,0,0,0,0,43.5,1.0,2211
38,843,12,15,1,69,0,0,1,0,0,34.5,1.25,10116
22,715,5,6,0,55,0,1,0,0,0,27.7,1.2,3575
35,562,2,2,1,61,0,1,0,0,0,30.7,1.0,1124
31,727,4,6,1,75,0,0,1,0,0,37.5,1.5,2908
22,765,2,6,1,64,0,0,0,0,0,32.0,3.0,1530
26,588,1,5,1,61,0,1,0,0,0,30.7,5.0,588
40,713,13,10,0,47,0,1,0,0,0,23.7,0.7692307692307693,9269
40,741,11,10,1,83,0,1,0,0,0,41.7,0.9090909090909091,8151
31,579,11,15,1,75,1,0,0,0,0,37.8,1.3636363636363635,6369
43,585,11,13,0,81,0,0,1,0,0,40.5,1.1818181818181819,6435
25,724,7,8,1,79,0,0,0,0,0,39.5,1.1428571428571428,5068
41,824,12,13,0,72,1,0,0,0,1,36.3,1.0833333333333333,9888
38,798,4,5,1,82,0,0,0,0,0,41.0,1.25,3192
33,751,13,14,1,68,1,0,0,0,0,34.3,1.0769230769230769,9763
26,950,7,9,1,65,0,0,0,0,0,32.5,1.2857142857142858,6650
42,570,2,6,1,53,0,0,0,0,0,26.5,3.0,1140
42,651,11,10,1,73,0,0,0,0,0,36.5,0.9090909090909091,7161
24,789,3,6,1,80,0,0,0,0,0,40.0,2.0,2367
42,530,2,6,1,84,1,0,0,1,0,42.3,3.0,1060
30,644,2,6,0,88,1,0,0,0,0,44.3,3.0,1288
28,503,8,7,0,83,0,0,0,0,0,41.5,0.875,4024
38,600,2,3,1,64,0,1,0,0,0,32.2,1.5,1200
24,735,3,3,1,61,0,0,1,0,0,30.5,1.0,2205
45,550,4,4,0,77,0,0,0,0,0,38.5,1.0,2200
45,696,12,10,1,71,1,0,0,0,0,35.8,0.8333333333333334,8352
24,796,2,6,1,94,0,0,0,1,0,47.0,3.0,1592
36,752,12,14,0,69,1,0,0,0,0,34.8,1.1666666666666667,9024
43,806,14,15,1,86,0,0,0,1,1,43.0,1.0714285714285714,11284
25,824,8,9,0,72,1,0,0,0,0,36.3,1.125,6592
39,950,2,5,1,69,0,0,0,0,0,34.5,2.5,1900
45,748,3,2,1,65,0,0,0,0,0,32.5,0.6666666666666666,2244
22,669,4,2,1,69,0,0,0,0,0,34.5,0.5,2676
37,603,11,11,0,91,0,0,0,1,1,45.5,1.0,6633
34,734,11,11,0,78,0,0,1,0,0,39.0,1.0,8074
30,795,14,15,1,96,0,0,0,0,1,48.0,1.0714285714285714,11130
31,643,2,2,1,93,0,1,0,0,0,46.7,1.0,1286
40,620,13,11,1,79,0,0,0,0,0,39.5,0.8461538461538461,8060
36,682,3,2,1,92,1,0,0,0,0,46.3,0.6666666666666666,2046
41,719,12,10,1,81,0,0,0,0,0,40.5,0.8333333333333334,8628
30,667,2,4,1,67,0,0,0,0,0,33.5,2.0,1334
39,898,11,11,1,65,1,1,1,0,0,33.0,1.0,9878
28,753,6,9,1,84,0,0,0,0,0,42.0,1.5,4518
37,663,2,6,0,72,0,0,0,0,0,36.0,3.0,1326
38,624,13,11,1,56,1,0,0,0,0,28.3,0.8461538461538461,8112
26,538,3,6,1,80,0,0,0,0,0,40.0,2.0,1614
42,575,12,10,1,82,0,0,1,0,0,41.0,0.8333333333333334,6900
32,516,2,3,1,74,0,0,0,0,0,37.0,1.5,1032
25,715,2,5,1,82,0,0,1,1,0,41.0,2.5,1430
25,671,1,6,0,60,0,0,0,0,0,30.0,6.0,671
22,662,3,3,1,82,0,0,0,1,0,41.0,1.0,1986
41,615,14,12,1,86,0,0,1,0,1,43.0,0.8571428571428571,8610
37,630,13,10,1,71,0,0,1,0,0,35.5,0.7692307692307693,8190
35,579,3,3,1,74,0,0,0,0,0,37.0,1.0,1737
26,810,2,3,1,79,1,0,0,0,0,39.8,1.5,1620
38,532,13,10,1,67,1,0,0,0,0,33.8,0.7692307692307693,6916
37,526,3,5,1,70,0,1,1,0,0,35.2,1.6666666666666667,1578
35,800,2,4,1,76,0,0,0,0,0,38.0,2.0,1600
29,549,8,11,0,69,0,0,0,0,0,34.5,1.375,4392
43,597,3,5,1,82,0,0,0,1,0,41.0,1.6666666666666667,1791
36,711,3,2,1,68,1,0,0,0,0,34.3,0.6666666666666666,2133
43,776,13,11,1,74,1,0,0,0,0,37.3,0.8461538461538461,10088
32,749,12,12,1,76,0,0,0,0,0,38.0,1.0,8988
34,694,12,15,1,92,1,0,1,0,1,46.3,1.25,8328
24,690,2,6,1,63,0,1,0,0,0,31.7,3.0,1380
36,617,3,5,0,64,0,0,1,0,0,32.0,1.6666666666666667,1851
28,795,2,2,0,77,0,0,0,0,0,38.5,1.0,1590
31,728,12,13,1,85,0,1,1,1,1,42.7,1.0833333333333333,8736
40,734,12,12,1,78,0,0,0,0,0,39.0,1.0,8808
22,718,4,4,1,86,0,0,0,0,0,43.0,1.0,2872
28,854,7,12,1,79,0,1,0,0,0,39.7,1.7142857142857142,5978
43,626,14,11,1,58,0,1,0,0,0,29.2,0.7857142857142857,8764
35,583,11,13,0,74,0,1,1,0,0,37.2,1.1818181818181819,6413
43,631,12,13,1,73,1,1,0,0,1,37.0,1.0833333333333333,7572
35,576,12,15,1,65,0,0,0,0,0,32.5,1.25,6912
37,837,4,6,1,69,0,0,0,0,0,34.5,1.5,3348
45,895,13,11,0,66,0,0,0,0,0,33.0,0.8461538461538461,11635
37,469,2,3,0,71,1,0,0,0,0,35.8,1.5,938
33,684,12,13,1,50,1,0,0,0,0,25.3,1.0833333333333333,8208
29,633,1,4,0,84,0,1,1,1,0,42.2,4.0,633
24,567,3,5,1,61,0,0,1,0,0,30.5,1.6666666666666667,1701
29,872,7,10,0,84,0,1,0,0,0,42.2,1.4285714285714286,6104
24,760,1,6,1,75,0,0,1,0,0,37.5,6.0,760
33,635,3,4,1,77,0,0,0,0,0,38.5,1.3333333333333333,1905
34,430,4,2,1,97,0,0,1,1,0,48.5,0.5,1720
22,587,4,3,1,73,0,0,0,0,0,36.5,0.75,2348
31,546,14,10,1,64,0,0,0,0,0,32.0,0.7142857142857143,7644
41,416,3,2,0,67,1,0,1,0,0,33.8,0.6666666666666666,1248
42,595,14,14,1,82,0,0,0,0,0,41.0,1.0,8330
32,642,12,13,1,65,0,0,0,0,0,32.5,1.0833333333333333,7704
25,859,10,15,1,85,0,0,0,0,1,42.5,1.5,8590
24,519,5,3,1,81,0,0,0,1,0,40.5,0.6,2595
32,520,3,2,0,100,0,0,0,1,0,50.0,0.6666666666666666,1560
37,759,14,12,1,81,0,0,0,1,1,40.5,0.8571428571428571,10626
25,761,1,2,1,89,1,0,1,1,0,44.8,2.0,761
26,603,6,11,1,73,1,1,0,0,0,37.0,1.8333333333333333,3618
37,772,4,2,1,75,0,0,0,0,0,37.5,0.5,3088
39,709,14,10,0,78,0,0,1,0,0,39.0,0.7142857142857143,9926
45,841,3,2,1,74,0,0,0,0,0,37.0,0.6666666666666666,2523
36,652,3,3,1,65,0,0,0,0,0,32.5,1.0,1956
22,671,1,6,1,73,0,0,0,0,0,36.5,6.0,671
32,797,4,5,1,66,0,0,0,0,0,33.0,1.25,3188
39,620,3,5,1,69,0,0,0,0,0,34.5,1.6666666666666667,1860
36,744,4,5,1,78,0,0,0,0,0,39.0,1.25,2976
34,699,13,15,1,73,1,0,0,0,0,36.8,1.1538461538461537,9087
43,525,2,2,1,82,0,0,0,0,0,41.0,1.0,1050
44,632,14,11,1,97,0,0,0,1,1,48.5,0.7857142857142857,8848
33,614,3,2,1,89,0,0,0,1,0,44.5,0.6666666666666666,1842
42,950,11,13,1,57,0,1,1,0,1,28.7,1.1818181818181819,10450
27,631,6,11,1,85,0,0,0,0,0,42.5,1.8333333333333333,3786
37,692,3,4,1,69,0,0,0,0,0,34.5,1.3333333333333333,2076
38,636,12,10,1,71,0,0,0,0,0,35.5,0.8333333333333334,7632
25,641,1,6,1,64,0,0,0,0,0,32.0,6.0,641
32,654,13,10,0,61,0,0,0,0,0,30.5,0.7692307692307693,8502
42,504,2,3,1,82,0,0,0,0,0,41.0,1.5,1008
45,657,14,10,1,71,0,0,0,0,0,35.5,0.7142857142857143,9198
37,714,11,15,1,77,0,0,1,0,0,38.5,1.3636363636363635,7854
37,701,3,2,0,81,0,0,0,0,0,40.5,0.6666666666666666,2103
32,698,2,6,1,82,0,0,0,0,0,41.0,3.0,1396
27,644,2,4,0,63,0,0,0,0,0,31.5,2.0,1288
41,593,14,14,1,69,0,0,0,0,0,34.5,1.0,8302
23,653,3,5,1,54,0,1,1,0,0,27.2,1.6666666666666667,1959
32,761,14,15,1,68,0,0,1,0,0,34.0,1.0714285714285714,10654
29,694,7,9,1,60,0,1,0,0,0,30.2,1.2857142857142858,4858
45,741,2,4,1,82,0,0,0,1,0,41.0,2.0,1482
42,856,12,12,1,97,0,1,1,0,1,48.7,1.0,10272
35,737,12,12,0,69,0,0,0,0,0,34.5,1.0,8844
33,540,3,6,1,77,1,1,0,0,0,39.0,2.0,1620
28,768,9,10,0,81,0,1,0,1,0,40.7,1.1111111111111112,6912
41,679,2,6,1,68,0,1,0,0,0,34.2,3.0,1358
24,741,2,4,0,77,0,0,0,0,0,38.5,2.0,1482
39,679,11,15,1,62,1,1,0,0,0,31.5,1.3636363636363635,7469
29,663,9,8,1,62,0,1,0,0,0,31.2,0.8888888888888888,5967
35,687,2,2,1,81,0,0,0,1,0,40.5,1.0,1374
42,686,14,10,1,78,0,0,1,0,0,39.0,0.7142857142857143,9604
36,950,11,13,1,79,0,0,0,0,0,39.5,1.1818181818181819,10450
33,801,14,10,1,79,0,1,0,0,0,39.7,0.7142857142857143,11214
36,628,4,3,1,84,1,0,0,0,0,42.3,0.75,2512
38,763,4,3,0,77,0,0,0,0,0,38.5,0.75,3052
41,702,11,13,1,90,0,0,0,0,1,45.0,1.1818181818181819,7722
28,610,10,14,1,75,0,0,0,0,0,37.5,1.4,6100
35,691,4,4,1,86,0,0,1,1,0,43.0,1.0,2764
24,656,1,6,0,66,0,0,1,0,0,33.0,6.0,656
40,723,3,6,1,85,0,0,1,0,0,42.5,2.0,2169
40,695,12,11,0,62,0,0,0,0,0,31.0,0.9166666666666666,8340
33,773,12,13,0,70,1,0,0,0,0,35.3,1.0833333333333333,9276
22,775,2,3,1,85,0,1,0,1,0,42.7,1.5,1550
32,761,11,14,0,71,0,0,0,0,0,35.5,1.2727272727272727,8371
33,604,2,6,1,80,0,0,0,0,0,40.0,3.0,1208
28,688,6,9,1,82,0,0,0,1,0,41.0,1.5,4128
33,548,3,6,1,88,0,0,0,0,0,44.0,2.0,1644
42,632,14,10,0,80,0,0,0,0,0,40.0,0.7142857142857143,8848
28,832,8,9,0,90,0,1,1,1,1,45.2,1.125,6656
22,810,2,6,0,88,1,0,0,0,0,44.3,3.0,1620
41,565,4,3,0,73,0,0,1,0,0,36.5,0.75,2260
33,720,14,13,1,84,1,0,0,0,0,42.3,0.9285714285714286,10080
27,855,3,6,1,82,0,0,0,1,0,41.0,2.0,2565
42,867,11,15,0,69,0,0,0,0,0,34.5,1.3636363636363635,9537
37,795,14,12,1,85,1,1,0,1,1,43.0,0.8571428571428571,11130
26,875,3,4,1,75,0,1,1,0,0,37.7,1.3333333333333333,2625
37,788,2,5,0,76,0,0,0,0,0,38.0,2.5,1576
28,623,9,9,1,82,0,0,0,1,0,41.0,1.0,5607
36,850,13,13,1,69,0,0,1,0,0,34.5,1.0,11050
44,671,11,11,1,66,1,0,0,0,0,33.3,1.0,7381
33,636,14,11,1,86,1,0,1,1,1,43.3,0.7857142857142857,8904
22,577,3,6,1,58,0,0,0,0,0,29.0,2.0,1731
32,666,11,12,0,68,0,0,0,0,0,34.0,1.0909090909090908,7326
41,782,4,2,1,69,1,1,1,0,0,35.0,0.5,3128
32,513,3,3,1,68,0,0,0,0,0,34.0,1.0,1539
35,526,4,3,1,61,0,0,0,0,0,30.5,0.75,2104
41,651,12,11,1,61,0,0,1,0,0,30.5,0.9166666666666666,7812
29,778,10,11,1,57,0,0,0,0,0,28.5,1.1,7780
25,434,1,4,1,78,1,0,1,0,0,39.3,4.0,434
34,607,12,11,0,69,0,0,0,0,0,34.5,0.9166666666666666,7284
23,750,2,5,1,90,0,0,1,0,0,45.0,2.5,1500
35,852,14,10,1,84,1,0,0,1,1,42.3,0.7142857142857143,11928
25,619,7,9,1,75,0,0,1,0,0,37.5,1.2857142857142858,4333
44,658,4,5,1,88,0,0,0,0,0,44.0,1.25,2632
40,602,13,15,1,64,0,1,0,0,0,32.2,1.1538461538461537,7826
29,788,1,2,1,75,0,0,1,0,0,37.5,2.0,788
22,759,2,5,1,80,0,1,1,0,0,40.2,2.5,1518
39,554,14,10,1,89,0,0,0,0,0,44.5,0.7142857142857143,7756
32,568,12,10,1,72,0,0,0,0,0,36.0,0.8333333333333334,6816
27,514,10,14,1,67,0,0,0,0,0,33.5,1.4,5140
33,567,13,13,1,88,0,1,1,1,1,44.2,1.0,7371
29,670,1,6,1,54,0,0,0,0,0,27.0,6.0,670
42,497,4,3,0,80,0,0,0,0,0,40.0,0.75,1988
39,671,3,3,1,70,0,0,1,0,0,35.0,1.0,2013
40,626,11,14,1,77,0,1,0,0,0,38.7,1.2727272727272727,6886
22,698,3,4,0,78,0,0,0,0,0,39.0,1.3333333333333333,2094
27,725,2,5,1,81,1,0,1,0,0,40.8,2.5,1450
25,755,3,2,1,74,0,0,0,0,0,37.0,0.6666666666666666,2265
40,680,14,15,0,66,0,1,0,0,0,33.2,1.0714285714285714,9520
22,550,4,5,1,74,0,0,0,0,0,37.0,1.25,2200
24,715,3,3,1,95,1,0,0,1,0,47.8,1.0,2145
23,690,5,2,1,59,1,1,0,0,0,30.0,0.4,3450
40,506,4,6,1,90,0,0,0,1,0,45.0,1.5,2024
38,648,3,6,1,78,0,1,0,0,0,39.2,2.0,1944
44,733,2,6,1,62,0,0,0,0,0,31.0,3.0,1466
38,502,14,10,0,82,0,0,0,1,0,41.0,0.7142857142857143,7028
44,794,3,2,1,80,0,0,1,0,0,40.0,0.6666666666666666,2382
35,784,2,2,1,86,0,1,0,1,0,43.2,1.0,1568
37,648,12,15,1,63,0,0,0,0,0,31.5,1.25,7776
39,724,2,5,1,75,0,0,0,0,0,37.5,2.5,1448
26,566,6,11,1,80,0,1,0,0,0,40.2,1.8333333333333333,3396
41,776,11,14,1,66,1,0,1,0,0,33.3,1.2727272727272727,8536
34,659,13,15,1,80,0,0,0,0,0,40.0,1.1538461538461537,8567
38,725,3,4,1,82,0,0,0,0,0,41.0,1.3333333333333333,2175
24,751,2,6,0,52,0,0,0,0,0,26.0,3.0,1502
29,574,2,3,1,76,0,0,0,0,0,38.0,1.5,1148
43,649,2,2,1,76,0,0,1,0,0,38.0,1.0,1298
39,571,2,2,0,80,0,0,0,0,0,40.0,1.0,1142
39,620,3,2,1,78,0,1,0,0,0,39.2,0.6666666666666666,1860
34,649,3,6,1,53,0,1,0,0,0,26.7,2.0,1947
28,666,1,4,1,74,0,1,0,0,0,37.2,4.0,666
35,697,14,11,1,69,0,0,0,0,0,34.5,0.7857142857142857,9758
45,774,2,2,0,72,1,1,0,0,0,36.5,1.0,1548
44,610,2,2,1,71,0,0,0,0,0,35.5,1.0,1220
24,572,1,3,1,77,0,1,0,0,0,38.7,3.0,572
44,904,2,5,1,81,0,0,1,1,0,40.5,2.5,1808
26,790,9,9,1,59,0,0,0,0,0,29.5,1.0,7110
33,794,11,12,0,70,1,0,1,0,1,35.3,1.0909090909090908,8734
42,678,4,5,1,63,0,0,0,0,0,31.5,1.25,2712
36,684,12,12,1,86,0,0,0,1,1,43.0,1.0,8208
45,683,11,11,0,73,0,0,0,0,0,36.5,1.0,7513
23,692,1,6,1,75,0,0,0,0,0,37.5,6.0,692
23,694,3,4,0,68,0,0,0,0,0,34.0,1.3333333333333333,2082
43,788,13,13,0,87,0,0,0,1,1,43.5,1.0,10244
41,749,4,6,1,70,0,0,0,0,0,35.0,1.5,2996
38,670,2,2,1,69,0,0,1,0,0,34.5,1.0,1340
23,775,3,6,0,80,0,0,0,0,0,40.0,2.0,2325
33,618,2,2,1,71,0,0,0,0,0,35.5,1.0,1236
45,759,3,4,1,80,0,1,0,0,0,40.2,1.3333333333333333,2277
40,565,3,6,1,80,0,0,0,0,0,40.0,2.0,1695
33,734,2,6,1,71,0,0,0,0,0,35.5,3.0,1468
36,676,2,3,1,70,0,0,0,0,0,35.0,1.5,1352
35,835,14,15,1,83,0,1,0,0,1,41.7,1.0714285714285714,11690
30,666,13,11,1,84,0,1,0,1,0,42.2,0.8461538461538461,8658
26,707,2,2,0,75,0,0,0,0,0,37.5,1.0,1414
35,631,4,5,1,80,0,0,0,0,0,40.0,1.25,2524
32,785,11,12,0,69,0,1,0,0,0,34.7,1.0909090909090908,8635
33,635,11,15,1,74,0,1,0,0,0,37.2,1.3636363636363635,6985
37,740,3,3,0,90,0,0,0,0,0,45.0,1.0,2220
30,855,11,15,1,75,0,1,1,0,1,37.7,1.3636363636363635,9405
28,688,3,5,1,70,1,0,1,0,0,35.3,1.6666666666666667,2064
27,671,2,4,1,54,0,0,0,0,0,27.0,2.0,1342
25,706,3,3,1,88,0,0,0,1,0,44.0,1.0,2118
40,810,4,3,1,81,0,1,0,1,0,40.7,0.75,3240
40,621,11,10,1,71,0,0,0,0,0,35.5,0.9090909090909091,6831
23,655,2,4,1,70,1,0,0,0,0,35.3,2.0,1310
41,688,11,11,1,70,0,0,0,0,0,35.0,1.0,7568
30,703,4,6,1,58,0,0,0,0,0,29.0,1.5,2812
45,628,13,13,1,68,0,0,0,0,0,34.0,1.0,8164
40,474,3,4,1,84,0,1,1,1,0,42.2,1.3333333333333333,1422
29,600,6,11,1,70,0,0,0,0,0,35.0,1.8333333333333333,3600
34,606,3,4,1,75,0,0,0,0,0,37.5,1.3333333333333333,1818
36,735,4,3,0,73,0,1,0,0,0,36.7,0.75,2940
26,627,3,5,1,78,0,1,0,0,0,39.2,1.6666666666666667,1881
40,679,12,11,1,59,0,0,0,0,0,29.5,0.9166666666666666,8148
43,721,11,11,1,64,0,0,0,0,0,32.0,1.0,7931
34,640,11,15,1,70,1,0,0,0,0,35.3,1.3636363636363635,7040
26,641,3,5,0,66,0,0,0,0,0,33.0,1.6666666666666667,1923
30,708,3,2,0,79,0,0,0,0,0,39.5,0.6666666666666666,2124
26,808,10,13,1,69,0,0,0,0,0,34.5,1.3,8080
26,800,7,7,1,60,0,0,0,0,0,30.0,1.0,5600
25,644,9,8,1,81,1,0,0,1,0,40.8,0.8888888888888888,5796
25,767,1,6,1,83,0,0,0,0,0,41.5,6.0,767
23,843,1,3,0,65,1,0,1,0,0,32.8,3.0,843
29,872,8,7,1,84,0,1,1,1,0,42.2,0.875,6976
22,843,1,5,1,70,0,0,1,0,0,35.0,5.0,843
34,737,13,13,1,66,1,0,0,0,0,33.3,1.0,9581
43,855,2,3,1,73,0,0,0,0,0,36.5,1.5,1710
26,628,1,3,1,81,0,0,0,1,0,40.5,3.0,628
30,646,3,4,0,77,0,0,0,0,0,38.5,1.3333333333333333,1938
39,916,14,14,1,73,0,0,0,0,0,36.5,1.0,12824
27,851,1,4,1,69,0,1,0,0,0,34.7,4.0,851
32,436,13,14,1,72,0,1,0,0,0,36.2,1.0769230769230769,5668
26,802,3,6,0,84,0,0,1,1,0,42.0,2.0,2406
24,753,5,2,1,76,0,0,1,0,0,38.0,0.4,3765
39,716,4,3,1,63,0,0,1,0,0,31.5,0.75,2864
34,734,12,11,1,77,0,0,1,0,0,38.5,0.9166666666666666,8808
39,715,2,5,1,74,0,0,0,0,0,37.0,2.5,1430
22,854,4,6,1,65,0,0,0,0,0,32.5,1.5,3416
41,861,3,4,1,73,0,1,0,0,0,36.7,1.3333333333333333,2583
45,650,4,3,0,81,0,0,0,1,0,40.5,0.75,2600
28,843,10,14,1,70,0,0,0,0,0,35.0,1.4,8430
25,626,6,8,0,75,0,0,1,0,0,37.5,1.3333333333333333,3756
23,674,3,6,0,74,1,1,0,0,0,37.5,2.0,2022
43,583,13,15,1,68,1,0,0,0,0,34.3,1.1538461538461537,7579
36,905,2,4,1,77,1,1,0,0,0,39.0,2.0,1810
39,633,4,3,1,66,0,0,0,0,0,33.0,0.75,2532
28,680,1,5,0,58,0,0,0,0,0,29.0,5.0,680
37,791,14,10,1,84,0,0,0,0,0,42.0,0.7142857142857143,11074
39,804,14,10,1,75,0,1,0,0,0,37.7,0.7142857142857143,11256
37,732,3,6,1,88,0,0,0,0,0,44.0,2.0,2196
24,539,2,5,0,62,0,1,1,0,0,31.2,2.5,1078
27,752,1,3,1,83,0,1,0,1,0,41.7,3.0,752
29,777,1,2,1,88,0,0,1,0,0,44.0,2.0,777
36,656,11,10,1,84,0,1,0,0,0,42.2,0.9090909090909091,7216
35,729,4,6,1,59,0,0,0,0,0,29.5,1.5,2916
32,731,11,13,1,81,0,0,0,1,1,40.5,1.1818181818181819,8041
22,610,3,6,1,87,0,0,1,0,0,43.5,2.0,1830
34,508,14,10,1,66,0,0,0,0,0,33.0,0.7142857142857143,7112
26,608,3,5,1,77,0,0,0,0,0,38.5,1.6666666666666667,1824
27,642,9,9,1,69,0,0,0,0,0,34.5,1.0,5778
36,664,11,13,1,78,0,0,0,0,0,39.0,1.1818181818181819,7304
25,681,7,11,1,84,0,0,0,1,0,42.0,1.5714285714285714,4767
40,700,11,12,1,89,1,1,0,1,1,45.0,1.0909090909090908,7700
39,659,4,3,0,82,0,0,0,1,0,41.0,0.75,2636
35,761,11,11,1,76,0,0,0,0,0,38.0,1.0,8371
29,614,1,4,1,78,0,0,0,0,0,39.0,4.0,614
23,821,2,3,1,85,1,0,0,1,0,42.8,1.5,1642
