Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
33,790,12,14,1,61,1,1,0,0,0
27,816,1,3,0,76,0,0,1,0,0
43,799,13,13,1,63,0,0,0,0,0
42,721,13,12,1,65,1,0,1,0,0
35,575,4,6,1,50,1,0,0,0,0
30,906,12,15,1,79,0,1,0,0,1
32,744,14,12,1,80,0,1,0,0,0
33,614,11,13,1,63,0,0,0,0,0
26,638,2,6,1,82,0,0,0,0,0
22,637,1,3,1,55,0,0,0,0,0
41,860,13,14,1,77,0,0,1,0,1
30,595,13,11,1,83,0,0,0,0,0
24,781,3,3,0,84,0,0,0,1,0
45,579,4,2,1,68,0,0,0,0,0
40,798,12,11,1,61,0,0,0,0,0
24,712,2,4,1,66,0,0,0,0,0
26,807,2,4,1,75,0,0,1,0,0
23,730,1,2,1,94,1,0,0,0,0
31,805,2,3,1,69,0,1,0,0,0
37,866,2,2,1,70,0,0,1,0,0
43,627,4,6,1,100,0,0,0,0,0
23,907,3,2,1,80,0,0,0,0,0
30,683,11,11,1,74,1,0,0,0,0
22,743,4,4,0,84,0,0,0,1,0
32,474,3,4,0,88,1,0,0,1,0
34,798,3,3,1,79,1,1,0,0,0
36,722,11,14,0,79,0,0,0,0,0
30,920,13,13,1,82,0,0,0,0,0
30,666,13,11,1,85,0,1,0,1,1
40,696,14,10,1,88,0,0,1,0,0
25,741,1,6,1,65,1,0,0,0,0
29,918,8,9,1,62,0,0,1,0,0
28,548,9,11,1,71,1,0,1,0,0
25,663,7,12,0,87,0,0,0,1,1
42,556,14,14,0,78,0,1,0,0,0
25,725,3,5,0,64,0,0,0,0,0
43,574,2,4,1,77,0,1,0,0,0
40,579,3,4,1,72,0,0,0,0,0
24,816,5,3,0,85,0,0,0,0,0
38,712,4,2,1,62,0,0,0,0,0
44,750,12,12,1,82,0,0,0,0,0
25,676,7,12,1,79,0,0,0,0,0
29,449,2,4,1,75,0,0,0,0,0
31,580,13,13,1,75,0,0,1,0,0
26,862,3,2,0,68,0,0,0,0,0
41,734,11,13,0,90,0,1,0,0,1
28,679,9,11,1,76,1,1,1,0,0
29,646,3,4,1,67,0,0,0,0,0
22,706,2,3,1,82,0,0,0,0,0
45,711,3,2,1,85,1,0,0,1,0
43,608,4,6,1,72,0,0,0,0,0
34,645,12,12,1,83,1,1,0,1,1
22,574,1,2,1,63,0,1,0,0,0
25,808,7,12,1,74,0,0,0,0,0
32,642,11,13,1,57,1,0,0,0,0
35,785,13,10,0,64,1,0,1,0,0
28,728,9,7,1,93,0,0,1,0,0
41,761,12,14,0,82,0,0,0,0,0
34,634,14,13,1,80,1,0,0,0,0
26,834,9,9,1,71,0,1,0,0,0
28,742,2,5,1,68,1,0,0,0,0
39,687,3,2,1,65,0,0,0,0,0
28,726,1,6,1,67,0,0,0,0,0
24,687,2,2,1,89,0,0,1,0,0
33,556,4,5,1,73,0,0,0,0,0
36,847,14,14,1,81,0,0,0,0,0
40,906,14,11,1,63,0,1,0,0,0
29,526,8,7,1,89,0,0,1,1,0
44,820,2,3,1,68,0,0,0,0,0
45,663,13,12,1,70,0,0,0,0,0
30,856,13,12,1,59,1,1,0,0,1
32,787,12,12,1,73,1,0,1,0,1
39,738,13,12,1,74,1,0,0,0,0
31,714,14,14,1,98,0,1,0,0,1
38,458,13,12,1,66,0,1,0,0,0
26,853,3,2,1,83,0,0,0,0,0
29,635,10,13,1,68,0,0,0,0,0
35,834,4,4,1,66,0,0,1,0,0
35,776,3,4,1,75,0,1,0,0,0
24,735,3,3,1,73,0,0,1,0,0
40,818,12,13,1,88,0,0,0,1,1
45,637,2,2,1,80,0,0,0,0,0
29,517,2,2,0,69,0,0,0,0,0
34,616,12,14,1,70,1,0,0,0,0
36,592,3,6,1,74,0,0,1,0,0
44,605,4,2,1,71,0,0,0,0,0
24,669,1,2,1,62,0,0,0,0,0
26,720,6,12,1,77,0,0,0,0,0
35,624,4,3,0,91,0,1,1,0,0
29,521,2,5,1,74,0,0,1,0,0
26,618,1,4,0,71,1,1,0,0,0
33,693,3,6,1,47,0,0,0,0,0
23,824,4,4,1,80,0,0,1,0,0
40,763,11,11,1,55,0,1,0,0,0
45,938,3,3,1,69,0,1,1,0,0
23,720,2,4,1,87,1,1,0,1,0
32,947,14,11,1,77,0,0,1,0,0
31,619,11,14,1,77,0,1,0,0,0
29,646,9,9,1,63,0,0,1,0,0
39,631,13,10,1,92,1,1,0,0,1
27,708,3,6,1,71,1,0,0,0,0
25,781,3,4,1,84,0,0,0,0,0
32,811,13,13,1,77,1,0,0,0,1
38,751,3,3,1,62,0,1,1,0,0
33,780,13,10,1,69,0,0,0,0,0
43,741,2,5,0,65,0,0,0,0,0
35,687,12,10,1,100,1,0,0,1,1
32,652,13,10,1,93,0,0,0,0,0
27,630,2,3,1,69,0,1,0,0,0
29,556,2,2,1,79,0,1,0,0,0
43,591,4,3,1,68,1,0,0,0,0
38,655,13,13,1,71,1,0,0,0,0
45,727,2,5,1,67,0,0,0,0,0
31,795,4,5,1,71,0,0,0,0,0
45,864,4,4,1,88,1,0,0,1,0
44,660,2,6,1,75,0,0,1,0,0
27,613,1,6,0,86,1,0,0,1,0
24,610,2,6,1,71,0,0,1,0,0
27,643,1,6,1,79,1,0,1,0,0
28,641,1,2,1,73,1,0,0,0,0
33,673,12,13,0,79,0,1,0,0,0
29,857,2,3,0,73,0,1,0,0,0
31,660,12,15,1,96,0,0,1,0,1
34,751,13,13,1,85,0,0,0,0,1
37,873,13,12,1,93,0,1,0,0,1
41,842,11,12,1,86,0,1,0,0,1
27,682,9,12,1,96,1,1,0,0,1
45,557,4,5,1,69,0,0,0,0,0
29,676,7,7,1,73,0,1,0,0,0
23,721,1,3,1,78,1,0,1,0,0
28,635,6,9,1,72,0,0,0,0,0
41,735,13,12,1,80,0,0,0,0,0
32,620,13,15,1,60,0,0,0,0,0
44,855,2,5,1,58,0,1,0,0,0
36,654,2,2,0,78,0,0,0,0,0
34,719,3,3,0,74,1,0,1,0,0
40,718,11,10,1,85,0,1,0,1,1
27,746,10,13,1,72,0,0,0,0,0
32,672,13,15,1,82,0,0,1,1,1
23,705,3,3,1,89,1,1,1,1,0
22,778,3,4,0,79,1,1,0,0,0
33,710,2,5,1,73,0,0,0,0,0
31,583,12,10,1,77,1,0,0,0,0
45,920,4,6,1,66,0,0,1,0,0
34,661,4,3,1,67,0,0,0,0,0
37,584,3,6,0,68,1,0,0,0,0
26,760,9,10,1,73,0,0,1,0,0
35,824,12,13,1,71,0,0,0,0,0
35,720,13,14,1,62,1,1,0,0,0
45,688,3,4,0,87,0,0,1,0,0
42,661,13,10,1,70,0,1,0,0,0
36,612,14,12,0,67,0,0,0,0,0
39,482,3,3,1,70,0,0,0,0,0
33,816,14,10,1,68,0,0,0,0,0
38,751,2,4,1,76,0,0,0,0,0
22,619,1,4,1,62,0,0,1,0,0
31,666,3,4,0,80,0,0,1,0,0
45,928,4,4,1,67,0,1,0,0,0
27,759,2,4,1,71,0,0,1,0,0
26,669,9,10,0,76,0,0,1,0,0
37,578,11,13,1,74,0,1,0,0,0
27,754,7,9,1,71,0,0,0,0,0
43,713,4,4,0,71,0,0,1,0,0
28,676,7,9,1,80,0,0,0,0,0
34,757,3,3,1,60,0,1,0,0,0
30,709,2,2,0,74,1,0,0,0,0
44,646,3,6,1,85,0,0,0,0,0
25,662,10,11,1,64,1,0,0,0,0
43,740,11,12,1,74,1,0,0,0,0
24,537,1,4,1,81,0,0,0,0,0
36,583,13,12,0,91,0,1,1,0,1
31,599,2,5,1,81,1,1,0,1,0
34,711,2,2,1,79,1,1,1,0,0
39,679,13,11,1,91,0,0,0,1,1
34,575,3,2,1,73,0,0,1,0,0
36,685,4,6,1,74,0,0,1,0,0
45,729,12,10,1,83,1,0,0,1,0
27,842,3,3,0,69,0,0,0,0,0
39,729,14,13,1,79,0,0,0,0,0
29,692,10,13,0,80,0,0,1,0,0
26,676,1,6,1,85,0,0,0,1,0
32,631,13,15,1,94,0,1,0,0,1
35,862,14,14,1,68,0,1,0,0,0
26,819,7,12,1,79,1,0,0,0,0
41,747,3,6,1,81,0,0,1,1,0
30,663,3,6,1,77,0,0,0,0,0
25,609,3,6,1,76,0,0,0,0,0
39,733,12,14,1,74,1,0,0,0,0
41,692,3,6,1,66,0,1,0,0,0
28,689,3,2,1,69,0,0,0,0,0
28,628,10,14,1,70,1,0,0,0,0
40,746,12,14,1,80,0,0,0,0,0
34,756,2,2,0,69,0,0,0,0,0
25,788,2,3,1,83,0,0,1,0,0
35,740,12,14,0,72,0,0,0,0,0
22,773,5,2,1,74,0,0,0,0,0
43,734,12,14,1,87,0,0,0,1,1
44,629,2,6,1,62,1,0,0,0,0
40,636,3,5,1,67,0,0,0,0,0
44,796,2,3,1,84,0,0,0,0,0
31,705,14,14,1,75,0,0,0,0,0
30,699,13,10,1,88,1,0,0,0,0
40,727,3,2,1,72,0,0,1,0,0
30,612,4,6,1,66,1,0,0,0,0
43,541,14,10,1,72,0,0,0,0,0
44,692,11,14,1,69,0,1,0,0,0
27,654,2,3,1,79,0,0,0,0,0
44,663,2,5,1,75,0,0,1,0,0
31,818,2,3,1,74,0,0,0,0,0
30,704,11,14,1,78,1,0,0,0,0
40,781,3,6,1,90,0,0,0,1,0
29,755,1,6,0,95,1,0,1,0,0
39,721,3,6,1,60,0,0,0,0,0
33,757,12,11,1,63,0,0,0,0,0
45,499,2,6,1,81,0,0,1,1,0
35,781,11,11,1,81,0,0,0,1,0
28,683,1,4,1,78,0,1,0,0,0
31,838,3,2,0,68,0,0,0,0,0
23,730,3,3,1,81,0,0,0,0,0
30,709,14,15,0,60,0,0,0,0,0
29,794,8,8,1,54,0,1,0,0,0
36,770,3,6,1,97,0,0,0,1,0
29,648,3,3,0,76,0,0,0,0,0
28,646,6,10,0,69,0,0,0,0,0
29,788,3,6,1,84,0,0,1,1,0
39,652,12,13,1,84,0,0,0,0,0
39,599,12,14,1,61,0,0,0,0,0
34,724,13,15,1,73,0,0,0,0,0
32,740,3,2,1,58,0,0,1,0,0
40,682,4,2,0,62,0,1,0,0,0
42,700,3,6,1,79,1,0,0,0,0
23,678,4,5,1,76,0,0,0,0,0
43,672,2,6,1,67,0,0,0,0,0
39,782,11,15,1,53,0,0,0,0,0
36,550,14,12,1,78,0,0,0,0,0
38,792,3,4,1,72,0,1,0,0,0
36,784,12,12,0,92,0,1,0,1,1
24,764,3,5,1,73,0,0,0,0,0
37,731,12,13,1,59,0,0,0,0,0
33,528,3,6,0,77,0,0,0,0,0
35,771,12,10,0,59,0,0,0,0,0
41,557,13,10,1,83,0,0,0,0,0
27,787,1,3,0,69,0,1,0,0,0
24,667,1,5,1,79,0,1,0,0,0
25,648,2,4,1,55,0,1,0,0,0
40,835,3,4,1,88,1,0,0,1,0
26,595,2,2,1,73,1,0,0,0,0
45,934,2,6,0,80,0,0,0,0,0
26,802,2,2,0,89,0,0,0,0,0
37,520,14,10,1,83,0,0,0,0,0
38,745,13,14,1,71,1,0,0,0,0
39,708,14,13,1,66,0,0,0,0,0
29,760,3,4,0,79,0,0,0,0,0
35,731,2,6,1,84,0,0,0,1,0
25,745,3,4,0,89,0,0,1,1,0
31,644,12,15,1,84,0,0,0,0,0
38,559,11,15,1,70,0,0,0,0,0
26,920,9,8,1,66,1,0,0,0,0
43,431,2,4,0,61,0,0,0,0,0
41,718,11,14,0,76,0,0,0,0,0
40,632,12,14,1,70,0,0,0,0,0
37,634,2,6,0,71,0,1,0,0,0
24,784,4,5,1,78,0,1,0,0,0
38,586,3,3,1,74,1,1,0,0,0
22,684,1,4,1,78,0,1,0,0,0
39,761,4,3,1,60,1,0,1,0,0
34,761,12,14,1,84,0,0,0,0,0
27,457,9,9,1,95,1,1,0,0,0
41,864,4,2,1,77,0,0,0,0,0
26,717,1,3,1,81,0,0,1,1,0
36,478,3,6,0,70,0,0,1,0,0
24,638,1,4,0,98,0,0,1,0,0
40,644,12,14,1,80,1,0,0,0,0
44,846,4,2,1,59,0,0,0,0,0
27,628,7,8,1,59,0,0,0,0,0
22,517,3,5,0,49,0,0,0,0,0
28,835,2,3,1,55,0,0,0,0,0
40,803,3,2,1,62,1,0,1,0,0
40,792,12,12,1,87,0,1,0,0,1
43,789,11,10,1,87,1,1,0,1,1
41,820,4,6,1,73,0,0,0,0,0
38,717,4,2,1,82,0,0,1,1,0
26,609,3,6,1,60,0,1,0,0,0
37,732,14,14,0,71,0,0,0,0,0
25,628,10,14,1,79,0,0,0,0,0
36,792,13,14,1,98,0,0,1,0,1
43,657,3,5,1,67,0,0,0,0,0
23,714,2,4,1,58,0,0,1,0,0
36,593,2,6,1,68,0,0,1,0,0
41,681,3,5,0,61,0,0,0,0,0
30,667,2,6,1,72,0,0,0,0,0
39,700,3,2,1,73,0,0,0,0,0
24,801,3,2,1,71,0,1,1,0,0
42,532,3,5,1,80,0,1,0,0,0
44,632,4,5,1,65,0,0,0,0,0
44,757,14,15,1,68,0,0,1,0,0
28,749,10,14,1,76,0,0,0,0,0
42,771,4,5,1,72,0,0,0,0,0
32,693,3,4,1,68,0,1,0,0,0
42,747,4,6,1,83,1,1,0,0,0
23,674,1,5,1,72,0,0,0,0,0
32,634,12,11,1,69,0,0,0,0,0
40,598,14,10,1,78,0,1,0,0,0
42,737,2,6,0,84,0,0,0,0,0
41,587,12,15,1,72,0,0,0,0,0
34,767,4,5,1,76,0,1,0,0,0
43,622,12,11,1,97,0,0,0,0,0
26,520,1,5,1,74,0,1,0,0,0
44,726,3,4,0,64,0,0,0,0,0
22,688,1,6,0,70,0,1,0,0,0
32,723,14,15,1,87,0,0,0,0,1
41,786,2,6,1,61,0,0,0,0,0
45,804,4,2,1,86,0,0,0,1,0
29,621,8,7,0,77,0,0,0,0,0
45,655,4,3,0,77,1,0,0,0,0
42,499,14,13,1,79,0,1,0,0,0
45,626,2,2,0,72,0,0,0,0,0
35,661,13,13,1,67,1,0,1,0,0
24,690,5,4,0,82,1,0,0,0,0
44,654,2,6,0,72,0,0,0,0,0
40,594,14,13,1,70,0,0,1,0,0
41,613,3,3,1,80,0,0,0,0,0
23,710,5,4,0,85,1,0,0,1,0
39,614,4,3,1,69,0,0,0,0,0
38,820,3,5,0,64,0,0,0,0,0
37,778,11,14,1,97,0,0,0,1,1
35,668,13,14,1,70,0,0,0,0,0
27,689,2,2,1,63,0,0,0,0,0
29,894,2,5,1,83,0,0,0,0,0
30,770,13,11,1,75,1,1,0,0,0
29,603,3,4,1,74,0,0,1,0,0
25,561,1,3,0,91,0,1,0,1,0
34,656,4,2,1,93,0,0,0,1,0
25,736,2,6,0,89,0,0,0,1,0
27,745,2,6,1,82,0,1,0,0,0
45,617,11,13,0,74,0,0,0,0,0
44,806,4,4,1,76,0,1,0,0,0
28,755,6,8,1,76,0,0,1,0,0
30,667,11,12,1,84,1,0,0,0,0
22,623,1,3,0,82,0,0,0,0,0
33,555,12,11,1,74,0,1,0,0,0
25,736,3,6,0,85,0,1,1,0,0
41,760,14,10,1,73,0,0,0,0,0
35,789,13,15,1,89,0,0,0,1,1
32,724,13,13,1,75,0,0,0,0,0
41,866,4,3,1,80,0,0,0,0,0
38,789,2,6,1,61,1,0,0,0,0
41,757,14,13,1,65,0,0,1,0,0
31,871,14,10,1,74,0,0,0,0,0
23,681,2,4,1,80,0,0,0,0,0
40,648,4,5,1,70,0,1,1,0,0
22,703,3,6,1,68,0,0,0,0,0
41,701,13,15,1,79,0,0,0,0,0
45,695,13,15,1,75,1,0,0,0,0
42,736,4,2,1,71,0,1,1,0,0
43,625,13,11,1,62,0,1,1,0,0
28,673,2,4,1,54,0,0,0,0,0
42,587,2,2,1,71,0,1,0,0,0
33,761,3,2,1,73,1,0,0,0,0
26,530,6,7,0,73,0,0,0,0,0
22,551,4,5,1,77,0,1,0,0,0
45,716,2,5,0,65,0,0,0,0,0
44,695,14,14,0,65,0,0,0,0,0
32,769,12,12,1,75,1,0,1,0,1
37,576,12,15,1,90,0,0,0,0,0
38,714,2,3,1,80,0,0,0,0,0
39,704,12,13,1,75,0,0,0,0,0
27,632,2,5,1,87,0,0,0,1,0
24,689,3,4,1,75,0,0,0,0,0
26,861,1,6,1,97,0,0,0,1,0
28,732,6,11,1,78,0,0,0,0,0
40,731,3,2,1,49,0,0,0,0,0
29,790,10,11,1,66,0,1,0,0,0
26,619,1,2,1,78,0,0,0,0,0
25,809,6,12,1,67,0,0,0,0,0
45,725,4,4,1,75,0,0,0,0,0
35,726,14,10,1,75,0,1,0,0,0
22,741,1,6,1,77,0,0,1,0,0
42,587,2,4,1,81,0,0,0,1,0
30,687,13,12,1,83,1,0,0,0,0
42,790,3,5,1,73,0,0,1,0,0
45,722,14,11,1,90,0,0,1,0,0
33,414,3,4,1,90,0,0,1,0,0
23,812,2,6,1,94,0,1,1,0,0
36,775,3,6,1,75,0,0,0,0,0
36,634,4,4,0,81,0,0,0,1,0
24,615,3,4,1,98,0,0,0,1,0
27,508,9,10,1,85,0,0,0,1,0
45,664,2,6,1,53,0,0,0,0,0
38,711,11,15,1,70,1,1,0,0,1
36,863,4,3,0,77,0,0,1,0,0
32,747,3,4,1,54,0,1,0,0,0
27,949,10,12,1,74,1,0,1,0,1
37,774,12,12,1,71,0,0,0,0,0
23,700,3,4,1,72,1,0,0,0,0
24,787,5,2,1,82,0,0,1,1,0
36,841,3,4,1,86,1,0,0,0,0
31,588,2,4,1,73,0,0,1,0,0
36,706,4,4,1,64,0,0,0,0,0
28,672,7,11,1,90,1,0,1,1,1
37,594,13,11,0,75,0,1,0,0,0
39,855,3,3,0,71,0,0,0,0,0
36,664,2,4,1,65,0,0,1,0,0
44,642,4,3,1,71,0,0,0,0,0
25,549,2,2,1,89,0,0,0,1,0
32,817,13,14,1,75,0,0,0,0,0
24,950,3,6,1,83,0,0,0,0,0
26,885,6,8,1,67,0,0,1,0,0
42,621,2,4,1,70,1,1,1,0,0
41,786,3,4,0,80,0,0,0,0,0
23,792,2,4,1,76,0,0,0,0,0
45,500,14,14,1,83,0,1,0,0,0
29,816,1,5,1,84,0,0,0,0,0
44,732,13,13,0,74,0,0,0,0,0
41,844,3,4,0,62,0,0,0,0,0
36,858,12,14,1,83,0,0,0,1,1
44,573,12,13,1,63,0,0,0,0,0
36,657,11,10,1,74,0,0,0,0,0
31,884,2,4,0,83,0,1,0,1,0
28,669,3,3,1,82,0,1,0,0,0
29,785,1,2,0,80,1,0,1,0,0
41,673,3,3,1,63,0,0,0,0,0
29,501,3,4,1,73,0,1,0,0,0
35,561,14,11,0,74,0,1,0,0,0
39,690,3,6,1,73,0,1,0,0,0
44,613,14,11,1,76,0,0,1,0,0
37,556,4,4,1,71,1,0,0,0,0
43,600,3,2,0,72,1,0,0,0,0
45,718,3,5,1,86,0,0,0,1,0
45,655,4,5,1,80,0,0,1,0,0
26,802,6,8,1,83,0,1,0,1,0
27,625,7,10,0,79,0,0,0,0,0
22,743,5,6,1,68,0,1,0,0,0
28,745,9,12,1,83,0,0,0,0,0
43,617,11,13,1,77,1,0,0,0,0
23,669,2,4,1,66,1,1,1,0,0
38,575,14,12,1,81,1,0,0,0,0
23,848,3,6,1,80,1,0,1,0,0
25,668,3,2,1,53,0,0,0,0,0
43,761,12,15,0,70,0,0,0,0,0
45,741,11,14,1,54,0,0,0,0,0
27,525,10,11,1,74,0,0,0,0,0
34,847,2,5,1,78,1,0,0,0,0
40,669,14,11,1,70,0,0,0,0,0
45,645,12,14,0,73,0,1,0,0,0
25,572,1,4,1,92,0,0,1,0,0
39,736,3,5,1,85,1,0,0,0,0
29,691,7,7,1,59,0,0,0,0,0
28,638,1,4,0,81,0,0,0,0,0
26,744,6,12,1,70,1,0,0,0,0
28,698,8,9,1,78,1,0,0,0,0
26,801,3,3,0,69,1,0,0,0,0
32,702,12,12,0,62,0,0,0,0,0
31,452,13,14,1,61,0,1,0,0,0
34,605,11,13,1,71,0,1,1,0,1
27,713,6,8,1,68,0,0,0,0,0
22,705,2,3,1,66,0,1,0,0,0
32,759,12,15,0,73,0,0,1,0,0
26,715,7,8,1,85,0,0,0,1,0
41,656,2,4,1,74,1,0,0,0,0
43,770,3,3,1,91,0,0,0,1,0
35,702,14,15,0,78,1,0,0,0,0
29,808,2,6,1,75,0,0,0,0,0
33,526,13,11,1,81,0,0,1,0,0
30,649,12,14,1,83,0,0,0,0,0
32,565,12,15,1,66,0,0,1,0,0
31,825,2,3,1,71,0,0,0,0,0
26,727,9,10,1,66,0,0,0,0,0
26,588,8,8,1,83,0,0,0,0,0
32,738,12,15,1,84,0,0,0,1,1
43,683,14,10,0,82,0,0,1,1,0
31,950,4,2,0,78,1,0,0,0,0
39,665,4,5,1,82,0,0,0,0,0
29,670,6,7,1,82,0,0,1,1,0
42,892,13,10,1,79,1,0,0,0,0
23,683,2,3,1,78,0,0,0,0,0
34,602,2,3,1,93,0,0,0,1,0
29,555,10,15,1,76,0,0,0,0,0
28,757,10,10,0,76,0,0,0,0,0
40,836,11,15,1,68,0,0,1,0,0
28,776,1,4,1,66,0,1,1,0,0
33,811,3,5,1,70,0,0,0,0,0
22,770,1,3,1,82,0,0,0,1,0
43,587,11,14,1,77,0,0,0,0,0
35,543,11,14,0,84,1,0,0,0,0
40,537,11,13,1,58,1,0,0,0,0
36,640,13,11,0,69,0,0,0,0,0
42,886,12,11,1,68,1,0,1,0,0
22,723,1,6,1,82,1,1,1,1,0
28,763,6,12,1,60,1,0,0,0,0
33,610,2,5,1,80,0,1,0,0,0
23,645,1,3,1,79,0,0,0,0,0
40,795,12,11,1,59,0,0,0,0,0
23,535,3,3,0,75,0,1,0,0,0
29,538,3,4,1,76,1,0,1,0,0
41,730,14,10,1,82,0,0,0,0,0
25,853,7,8,0,80,0,0,0,0,0
39,879,4,4,1,78,0,1,1,0,0
26,717,9,10,1,73,0,0,0,0,0
30,474,12,12,1,67,0,0,0,0,0
32,647,11,12,1,92,0,0,0,0,1
38,704,4,5,1,76,0,0,1,0,0
29,719,9,11,0,75,0,0,0,0,0
35,866,14,12,1,66,1,0,0,0,0
44,817,2,6,1,72,0,0,1,0,0
29,794,10,15,1,58,1,0,0,0,0
30,736,3,5,1,75,1,0,1,0,0
42,720,2,5,0,84,1,1,0,1,0
41,721,12,15,1,56,0,0,0,0,0
25,736,8,9,1,72,0,0,0,0,0
32,774,11,15,1,89,0,0,0,1,1
39,650,11,11,1,62,1,0,0,0,0
43,757,4,2,0,72,0,0,0,0,0
25,838,10,15,1,77,0,0,0,0,0
36,728,3,5,1,52,1,1,0,0,0
29,543,10,14,0,78,0,0,0,0,0
27,720,7,12,1,71,1,0,1,0,0
42,615,12,11,1,76,0,0,0,0,0
33,628,4,6,1,70,0,0,0,0,0
37,682,3,2,1,66,1,0,1,0,0
22,743,5,3,1,75,0,0,0,0,0
45,909,11,10,1,58,0,0,0,0,0
45,638,14,15,0,74,0,0,0,0,0
38,774,2,3,1,63,0,1,1,0,0
39,864,4,6,0,57,0,0,0,0,0
27,534,10,13,0,72,0,0,0,0,0
45,621,3,4,1,80,0,1,0,0,0
35,650,14,13,1,69,1,0,0,0,0
40,703,2,6,0,71,0,1,1,0,0
35,875,11,11,1,72,1,1,0,0,0
23,534,2,6,1,75,0,0,0,0,0
23,761,1,6,1,71,0,0,1,0,0
28,846,7,10,1,77,0,0,0,0,0
28,598,2,6,1,81,1,0,0,0,0
41,764,2,3,1,81,0,1,1,1,0
27,792,7,10,1,74,0,0,0,0,0
22,740,2,3,1,69,0,0,0,0,0
37,859,3,2,1,81,0,0,0,0,0
30,847,2,6,1,82,0,0,0,1,0
24,681,5,4,1,73,1,0,0,0,0
34,801,2,4,1,54,0,0,1,0,0
30,488,3,6,1,59,0,0,0,0,0
25,828,6,9,1,76,0,1,0,0,0
41,580,11,13,1,64,0,1,0,0,0
38,710,2,5,1,98,0,0,0,0,0
25,738,1,5,1,87,0,0,0,1,0
33,661,3,6,1,77,0,0,0,0,0
36,670,3,3,1,73,1,0,0,0,0
41,689,12,14,1,60,0,0,0,0,0
39,814,12,10,0,72,0,0,1,0,0
25,723,6,11,1,58,0,0,0,0,0
44,725,3,5,1,75,1,0,0,0,0
32,586,11,12,1,78,0,1,0,0,0
45,722,11,14,1,88,0,0,0,0,1
25,565,1,5,1,77,0,1,0,0,0
36,712,11,11,0,79,0,0,0,0,0
31,800,4,2,1,80,1,0,0,0,0
22,694,1,2,1,72,0,0,0,0,0
33,634,11,11,0,67,0,0,0,0,0
22,749,1,3,0,66,0,1,1,0,0
45,687,11,12,1,87,0,0,0,1,1
41,795,3,2,1,92,1,0,0,0,0
37,650,11,14,1,69,0,0,0,0,0
33,636,4,4,1,78,0,0,0,0,0
40,728,2,2,1,71,0,1,0,0,0
26,620,2,2,1,87,0,0,0,0,0
39,777,3,4,1,62,0,1,0,0,0
44,543,3,4,1,81,1,0,0,0,0
39,742,13,11,1,62,0,0,0,0,0
44,780,3,4,1,76,1,0,1,0,0
29,621,1,6,0,74,0,0,0,0,0
25,644,2,6,1,85,1,0,0,1,0
38,738,13,11,1,79,0,0,0,0,0
39,633,2,6,1,69,0,0,0,0,0
31,704,12,12,1,82,0,1,0,0,0
22,588,3,5,1,77,0,0,0,0,0
45,646,2,6,1,62,0,0,0,0,0
37,670,13,11,1,78,0,0,1,0,0
39,771,4,3,1,57,0,1,1,0,0
26,809,9,12,0,78,0,1,0,0,0
42,673,14,15,0,71,1,0,0,0,0
44,620,13,11,1,85,0,0,0,0,0
39,775,2,2,1,73,0,0,1,0,0
34,617,11,10,1,97,1,0,0,1,1
25,677,9,8,1,66,1,0,0,0,0
34,766,4,4,1,69,0,0,0,0,0
22,732,4,5,1,64,0,0,0,0,0
32,860,3,3,0,65,0,0,0,0,0
29,847,6,12,0,85,0,1,1,0,1
25,629,9,8,1,83,0,0,0,1,0
34,585,11,14,1,71,0,0,0,0,0
34,737,12,11,1,90,1,1,0,0,1
35,577,4,4,1,79,1,1,1,0,0
24,607,1,4,1,84,1,0,0,1,0
42,736,12,11,1,67,0,0,0,0,0
37,788,2,5,0,64,0,0,0,0,0
41,534,14,14,1,68,0,0,0,0,0
22,745,3,3,1,86,1,0,0,1,0
43,681,14,13,1,77,0,0,1,0,0
34,675,12,12,1,80,1,0,0,0,0
30,761,2,3,1,73,0,0,1,0,0
43,837,4,6,1,71,0,1,0,0,0
29,568,8,7,0,81,0,0,0,1,0
34,712,14,13,0,73,0,0,0,0,0
42,950,2,6,1,87,1,0,0,0,0
33,796,13,11,1,93,0,0,0,0,0
22,521,1,5,0,61,0,0,0,0,0
26,718,2,5,1,83,0,0,0,0,0
23,712,1,6,1,65,0,0,0,0,0
40,797,2,6,1,92,1,0,0,0,0
26,578,2,4,1,61,0,1,0,0,0
25,492,6,10,1,91,0,0,1,1,0
35,583,14,10,1,59,0,0,0,0,0
30,660,3,2,1,73,1,1,1,0,0
38,739,3,2,1,94,1,0,0,0,0
25,720,9,9,1,81,0,0,0,1,0
28,639,10,10,0,77,0,0,0,0,0
44,674,14,13,1,81,0,0,0,0,0
23,576,3,2,1,73,0,0,0,0,0
33,676,11,13,0,76,0,0,0,0,0
42,888,13,15,1,89,0,0,0,0,1
24,933,2,4,1,80,1,0,1,0,0
29,695,7,10,1,84,1,0,0,0,0
42,775,2,6,1,83,0,1,1,0,0
33,685,13,15,1,78,0,0,0,0,0
43,663,13,10,1,69,0,0,0,0,0
36,766,12,10,1,69,0,0,1,0,0
43,702,11,14,0,77,1,1,0,0,1
41,650,12,11,1,79,0,1,0,0,0
36,708,12,11,1,49,0,0,0,0,0
28,693,2,3,1,83,1,0,0,1,0
25,639,7,12,1,96,0,0,0,1,1
32,731,14,11,1,92,0,1,1,1,1
25,709,1,3,1,78,0,0,0,0,0
